location_id,date,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,year,month,day
lk_matara,2022-12-15 00:00:00+00:00,25.945833333333336,1.7999999999999998,1.5104166666666667,84.79166666666667,1008.7083333333334,57.75,241.625,2022,12,15
lk_matara,2022-12-16 00:00:00+00:00,25.71666666666667,1.5,1.2866666666666668,86.08333333333333,1008.3125,72.83333333333333,223.91666666666666,2022,12,16
lk_matara,2022-12-17 00:00:00+00:00,26.195833333333336,1.3,1.7758333333333332,84.08333333333333,1008.0541666666667,98.20833333333333,220.29166666666666,2022,12,17
lk_matara,2022-12-18 00:00:00+00:00,25.179166666666664,18.7,1.4954166666666666,89.875,1007.0666666666666,99.75,106.66666666666667,2022,12,18
lk_matara,2022-12-19 00:00:00+00:00,24.650000000000002,32.800000000000004,1.3154166666666667,92.70833333333333,1006.5208333333334,99.70833333333333,48.625,2022,12,19
lk_matara,2022-12-20 00:00:00+00:00,25.858333333333334,6.7,1.4662499999999998,88.04166666666667,1005.9958333333334,91.79166666666667,182.875,2022,12,20
lk_matara,2022-12-21 00:00:00+00:00,26.0,16.4,2.205416666666667,90.04166666666667,1006.6083333333332,91.83333333333333,187.04166666666666,2022,12,21
lk_matara,2022-12-22 00:00:00+00:00,26.191666666666666,5.5,1.5366666666666668,88.45833333333333,1006.8916666666668,60.125,221.08333333333334,2022,12,22
lk_matara,2022-12-23 00:00:00+00:00,26.5625,0.5,2.106666666666667,85.0,1007.2541666666666,22.708333333333332,250.41666666666666,2022,12,23
lk_matara,2022-12-24 00:00:00+00:00,26.650000000000002,2.4,3.9779166666666668,84.29166666666667,1007.4666666666667,42.166666666666664,225.33333333333334,2022,12,24
lk_matara,2022-12-25 00:00:00+00:00,24.650000000000002,102.8,4.088333333333334,91.125,1008.9916666666667,99.54166666666667,59.416666666666664,2022,12,25
lk_matara,2022-12-26 00:00:00+00:00,25.0625,0.30000000000000004,2.245416666666667,84.66666666666667,1011.3541666666666,52.875,211.45833333333334,2022,12,26
lk_matara,2022-12-27 00:00:00+00:00,26.104166666666668,0.30000000000000004,2.4854166666666666,85.08333333333333,1012.4083333333333,50.083333333333336,242.04166666666666,2022,12,27
lk_matara,2022-12-28 00:00:00+00:00,25.9375,3.5,2.544166666666667,86.20833333333333,1013.3333333333334,72.83333333333333,213.20833333333334,2022,12,28
lk_matara,2022-12-29 00:00:00+00:00,26.3625,0.0,3.2425,80.08333333333333,1014.2041666666668,40.291666666666664,245.83333333333334,2022,12,29
lk_matara,2022-12-30 00:00:00+00:00,26.020833333333332,0.0,2.890416666666667,74.41666666666667,1014.7375000000001,88.04166666666667,257.4583333333333,2022,12,30
lk_matara,2022-12-31 00:00:00+00:00,25.545833333333334,0.0,1.4779166666666665,76.70833333333333,1013.9,92.04166666666667,232.5,2022,12,31
lk_matara,2023-01-01 00:00:00+00:00,25.46666666666667,0.7000000000000001,1.4454166666666666,81.16666666666667,1013.1625,80.79166666666667,267.1666666666667,2023,1,1
lk_matara,2023-01-02 00:00:00+00:00,25.645833333333332,0.6,1.4749999999999999,78.25,1013.0916666666667,50.333333333333336,263.0833333333333,2023,1,2
lk_matara,2023-01-03 00:00:00+00:00,25.554166666666664,2.4,1.10375,79.95833333333333,1012.6,60.75,253.25,2023,1,3
lk_matara,2023-01-04 00:00:00+00:00,26.120833333333334,0.30000000000000004,1.4558333333333333,78.75,1011.2666666666668,92.83333333333333,254.04166666666666,2023,1,4
lk_matara,2023-01-05 00:00:00+00:00,26.40833333333333,1.3,1.3875,80.45833333333333,1011.6166666666667,33.833333333333336,245.45833333333334,2023,1,5
lk_matara,2023-01-06 00:00:00+00:00,26.09583333333333,6.7,1.2391666666666667,84.20833333333333,1012.2041666666668,57.291666666666664,234.04166666666666,2023,1,6
lk_matara,2023-01-07 00:00:00+00:00,25.65833333333333,19.599999999999998,1.5704166666666666,85.625,1011.9416666666666,82.33333333333333,215.375,2023,1,7
lk_matara,2023-01-08 00:00:00+00:00,26.204166666666666,0.6000000000000001,1.8087499999999999,81.79166666666667,1011.3916666666668,54.583333333333336,235.5,2023,1,8
lk_matara,2023-01-09 00:00:00+00:00,26.133333333333336,2.1,1.2970833333333334,81.70833333333333,1012.4041666666667,88.08333333333333,244.33333333333334,2023,1,9
lk_matara,2023-01-10 00:00:00+00:00,25.979166666666668,1.7999999999999998,1.10625,81.29166666666667,1011.8541666666666,56.416666666666664,254.33333333333334,2023,1,10
lk_matara,2023-01-11 00:00:00+00:00,25.8625,0.1,1.17,76.83333333333333,1010.6458333333334,72.91666666666667,266.0,2023,1,11
lk_matara,2023-01-12 00:00:00+00:00,25.150000000000002,0.4,1.6975,79.91666666666667,1010.3083333333334,90.75,267.7083333333333,2023,1,12
lk_matara,2023-01-13 00:00:00+00:00,25.95,0.30000000000000004,1.4275,75.91666666666667,1010.7916666666666,71.33333333333333,254.70833333333334,2023,1,13
lk_matara,2023-01-14 00:00:00+00:00,26.1875,1.5,1.54875,81.95833333333333,1010.5708333333333,73.75,251.75,2023,1,14
lk_matara,2023-01-15 00:00:00+00:00,26.229166666666668,3.2,0.94625,81.54166666666667,1010.1958333333333,97.54166666666667,239.875,2023,1,15
lk_matara,2023-01-16 00:00:00+00:00,25.8625,13.2,1.2241666666666666,84.625,1010.6374999999999,93.625,208.0,2023,1,16
lk_matara,2023-01-17 00:00:00+00:00,25.2,8.6,2.1825,89.91666666666667,1011.3874999999999,84.83333333333333,125.0,2023,1,17
lk_matara,2023-01-18 00:00:00+00:00,25.854166666666668,1.7999999999999998,2.828333333333333,80.54166666666667,1012.025,76.45833333333333,216.5,2023,1,18
lk_matara,2023-01-19 00:00:00+00:00,25.474999999999998,0.0,2.7424999999999997,69.5,1011.2541666666666,31.875,262.0833333333333,2023,1,19
lk_matara,2023-01-20 00:00:00+00:00,26.5125,0.0,1.32375,69.70833333333333,1010.8208333333333,77.08333333333333,264.0,2023,1,20
lk_matara,2023-01-21 00:00:00+00:00,24.133333333333336,82.4,0.7725,89.54166666666667,1010.4250000000001,95.0,86.91666666666667,2023,1,21
lk_matara,2023-01-22 00:00:00+00:00,25.5125,1.7,2.7616666666666667,83.25,1009.3625000000001,99.5,182.08333333333334,2023,1,22
lk_matara,2023-01-23 00:00:00+00:00,26.27916666666667,1.6,3.267916666666667,81.25,1009.1541666666667,80.41666666666667,221.04166666666666,2023,1,23
lk_matara,2023-01-24 00:00:00+00:00,25.2375,3.7,2.0854166666666667,85.625,1009.9833333333332,99.16666666666667,152.70833333333334,2023,1,24
lk_matara,2023-01-25 00:00:00+00:00,25.65416666666667,4.7,1.7233333333333334,82.5,1009.7958333333332,83.79166666666667,218.58333333333334,2023,1,25
lk_matara,2023-01-26 00:00:00+00:00,25.916666666666668,0.8,1.1741666666666666,81.375,1009.9833333333332,90.04166666666667,244.875,2023,1,26
lk_matara,2023-01-27 00:00:00+00:00,25.233333333333334,5.8,1.71,84.70833333333333,1009.5749999999999,99.875,168.0,2023,1,27
lk_matara,2023-01-28 00:00:00+00:00,25.370833333333334,0.8999999999999999,1.7116666666666667,84.20833333333333,1008.3583333333332,94.625,222.29166666666666,2023,1,28
lk_matara,2023-01-29 00:00:00+00:00,25.724999999999998,0.2,1.4091666666666667,77.41666666666667,1008.1541666666667,53.416666666666664,270.3333333333333,2023,1,29
lk_matara,2023-01-30 00:00:00+00:00,26.150000000000002,4.3,2.2425,81.95833333333333,1008.65,76.91666666666667,264.0,2023,1,30
lk_matara,2023-01-31 00:00:00+00:00,26.09166666666667,3.9000000000000004,3.6374999999999997,83.08333333333333,1007.4499999999999,98.91666666666667,219.29166666666666,2023,1,31
lk_matara,2023-02-01 00:00:00+00:00,26.170833333333334,2.5,4.8429166666666665,83.875,1006.8916666666668,66.95833333333333,204.66666666666666,2023,2,1
lk_matara,2023-02-02 00:00:00+00:00,25.625,12.0,1.6291666666666667,87.5,1007.9458333333333,97.66666666666667,188.91666666666666,2023,2,2
lk_matara,2023-02-03 00:00:00+00:00,25.65416666666667,15.600000000000001,2.3779166666666667,89.875,1008.6333333333333,77.375,190.91666666666666,2023,2,3
lk_matara,2023-02-04 00:00:00+00:00,25.9375,14.399999999999999,1.8441666666666665,86.54166666666667,1008.5958333333333,84.625,211.45833333333334,2023,2,4
lk_matara,2023-02-05 00:00:00+00:00,26.545833333333334,5.4,1.07125,85.375,1008.6750000000001,88.5,232.875,2023,2,5
lk_matara,2023-02-06 00:00:00+00:00,26.09166666666667,11.9,0.9125,88.33333333333333,1009.125,95.75,148.33333333333334,2023,2,6
